destination,category,user_url,username,stars,time,text
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107849101934080448643/reviews?hl=en,Kerorin 27,4,3 years ago,"Very nice hospital, and they try becomes better, the doctor very nice and kind, explain everything very well."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109826677687205460500/reviews?hl=en,faluvi ekadiani,5,7 years ago,Hospital place side by side with lippo mall..
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/111438294509774457020/reviews?hl=en,Omni Praevia,5,2 years ago,"Good place, the doctor and nurse are kind and friendly.. Administration staff also good."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106831723544236412248/reviews?hl=en,alfa aqwariant,5,2 years ago,"Good Five Star Service, Friendly All Doctors & Staffs Recommendations If it to Jogya, Hospital Yes to Siloam Hospital"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/114609693537519814104/reviews?hl=en,FABIO RUSCONI,4,3 years ago,the ony negative point  no specialist on sunday  .You cannot say sorry the doctor is on day off.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109147887179595968232/reviews?hl=en,Endang Kussulistyastuti,5,Edited 2 years ago,All staff is nice and hospitality..and the doctor explain clearly..am really impressed with dis hospital..good job..👍👍 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107075780294804045208/reviews?hl=en,Tanny Ginardi,5,5 years ago,"Very homy place and comfortable hospitality ...✨friendly, Lovely, warm,✨ clean designed...recovered soon🌷 after the treatment🌻...👍🏻☺️👍🏻 …"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/116589696182002594366/reviews?hl=en,Gusnia Elsa,4,6 years ago,"good service, waiting room is comfortable,restroom clean, this place is easy to find, but distant motorcycle parking"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/118022431503971605998/reviews?hl=en,Pras Chandrawardhana,5,3 years ago,An fascinating health hospitality. A good emergency services and good support for health tourism in Yogyakarta. Better to try :)
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103856082010880471169/reviews?hl=en,Marolop Sitohang,5,4 years ago,Medical service place with a very compact place and good service.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103636270625556060880/reviews?hl=en,Danang Styd,5,2 years ago,🫶 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/112299520173498750380/reviews?hl=en,M Widya,5,3 years ago,Mbak Riska giving a blood examine and advise at ATF 2023 for healthy lifestyle.. Thank you 🙏 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107392031649674970708/reviews?hl=en,Olivia OliveTree,1,5 years ago,Swab test pcr doctor isn't ready on time. No doctor standby even we already make an appointment. Not so professional.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/114488513209496025739/reviews?hl=en,Irene Brenda,5,5 years ago,"The best doctor, nurse, all staff 🤗🤗 clean and really helpful ❤ like it so much. thank u …"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103230476617184615652/reviews?hl=en,Putri Anggelina Purba,5,a year ago,Good
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107851283295199983914/reviews?hl=en,Zulfikar RH Pohan,1,5 years ago,"Please make clear communication with the hospital's officers (or mall or whatever), I am stuck in sixth floor waiting for hours for rapid anti-gen test because of wrong instructions."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106274310482682102209/reviews?hl=en,Hendriyono Bachtiar,5,2 years ago,"Very difficult to find the best one , they are all do good , hope someday I could find it."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107163098128039433622/reviews?hl=en,Heryawan Wahyu Priadi,5,2 years ago,One of best hospital in Yogyakarta city. Great experience with Siloam Hospital
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/110553516586076754546/reviews?hl=en,Agus Setyo Purwoko,5,2 years ago,Recommended banget
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103216017584930513292/reviews?hl=en,Evan Aryanda,5,6 months ago,Nice
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/105747777557765031353/reviews?hl=en,Felix Deny,5,6 months ago,Good
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/117870276859028728223/reviews?hl=en,Srini Iskandar,5,2 years ago,Person in charge at the Nurse Station was friendly and helpful.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/111308827234069644110/reviews?hl=en,Anisa Asri,5,8 months ago,Nice!
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/117699090877280531868/reviews?hl=en,Ismi Nur Fajriyati Arifah,5,6 months ago,Overall good
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/117191358468791511802/reviews?hl=en,Epiphana Ratri,5,a year ago,Everyone has excellent hospitality heart 🙏🏼 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/113522332354785341295/reviews?hl=en,Geisler Lesnussa,5,2 years ago,"The bill isn't friendly but it does the job greatly, worth."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107885688078548460425/reviews?hl=en,benedikta atika,5,5 years ago,It's a good hospital. It's really recommend hospital for us even in this pandemic situation.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104058209387477780817/reviews?hl=en,Anieke Muflihah,5,a year ago,Verry helpfully 👍 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/115753079041293589607/reviews?hl=en,Ivansyah Hindrianto,5,2 years ago,"Thank you for all staff, my wife and my baby is safe"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/102460918345342159699/reviews?hl=en,anton rorympandey,5,a year ago,They are helping me about my healthyness
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104067964900234022493/reviews?hl=en,Anton Wibowo,4,3 years ago,"fiendly, polite, excelent staff with clear information and helpful"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/108118170938728304547/reviews?hl=en,Eli Hirma,5,2 years ago,"Nice place, fast service and kind staff"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/105956114122860211944/reviews?hl=en,Sri Santoso,5,3 years ago,Best service ever.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106103403354813913846/reviews?hl=en,Poppy Soebagyo,5,3 years ago,The staffs (include the doctors) are all helpful and friendly
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/117534933710023362633/reviews?hl=en,yudi hardianto,5,3 years ago,Good experience in both health and customer service.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/111831977764150612790/reviews?hl=en,Titok Prabowo,5,a year ago,The Service is so proffesional
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/108229774970143360721/reviews?hl=en,Jeff Hahn,4,2 years ago,Great service. Exceed my expectations
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/116389425871555631270/reviews?hl=en,Yulianto Kurniawan,5,2 years ago,Its good hospital with profesional worker
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109432539847323795432/reviews?hl=en,Marisa Waskito,5,2 years ago,Very informative!
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/101160565769593000568/reviews?hl=en,lia nurja06,5,a year ago,Borobudur maraton event the best
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/104675010041598334649/reviews?hl=en,Antonio Anindya,5,8 months ago,"Hospitalized in Jogja for 5 days, stay in Shinta room of RS Bethesda. Best service from the nurse and all the staff. The room is clean and all the staff are serving politely. Thank you for the service."
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/100189946185059741460/reviews?hl=en,Feby,5,a year ago,"Bethesda Hospital is one of the oldest hospitals in Yogyakarta. Although the building is quite old, it is very well-maintained, especially in terms of cleanliness. All the staff are very friendly and have a good service mind. They provide …"
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/114513560613732491450/reviews?hl=en,Gerald Girindrawardhana,4,10 months ago,"This hospital is generally reliable, but it requires significant improvements in its infrastructure—particularly in the Emergency Department, where the ceiling is damaged and the air conditioning leaks. The overall atmosphere feels …"
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/104083291592778638320/reviews?hl=en,Jessica L.,1,4 months ago,"I came here in the night with suspection of thrombosis. The doctor looked at my Leg for 5 minutes, dicided no test is necessary, gave me pain killers and said if it's not better in two days I should return. Fortunately I was able to get a …"
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/106343019416984103084/reviews?hl=en,Happy Happy,5,6 months ago,"The service here is excellent and satisfying. The patient from room 6, no. 6b, was discharged in excellent health, and the care and doctors here were very friendly and attentive."
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/109643039739906177232/reviews?hl=en,Romy Pelupessy,5,3 months ago,"Good service, nice hospital, clean and comfortable for getting better condition
(Galilea 3-Anak)"
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/105379467110548969436/reviews?hl=en,Adventio Abram,5,8 months ago,"Anggrek 3 so very good and comfortable with view beautiful garden. The best of hospital in Yogyakarta is Bethesda Hospital. The nursr are kini, hospitalty, and friendly. Thank you Bethesda Hospital."
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/100959512831519909440/reviews?hl=en,Alvin Arkansas,4,7 years ago,I came here 4 times. What’s nice about this hospital is you can register just by phone. The doctor I went to is always the same person (because I want to). He checked me carefully and he tried to make me understand my condition by …
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/117969603403332325891/reviews?hl=en,Ari Supomo,3,4 months ago,In general ok. But waiting for medicine can be improved significantly. Perhaps the process can be reviewed for improvement.
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/109420299180639387367/reviews?hl=en,Edi Santoso,5,11 months ago,"RUANG B: Outstanding Chemotherapy Care Experience

I recently underwent chemotherapy treatment at Ruang B and I'm truly grateful …"
Bethesda Hospital Yogyakarta,Hospital,https://www.google.com/maps/contrib/115979281212697743296/reviews?hl=en,Sherajum Munira,4,a year ago,"Pev. Flamboyan 3B. Patient: Abu  Jahid
I am Sherajum Munira, Doctoral student of Ilmu pemerintahan, umy. I came here with my husband in a emergency  situation. Our experience is very good and we get …"
